City,Restaurant,Price,Avg ratings,Total ratings,Delivery time
Kolkata,Rosheiya,500,2.9,80,78
Surat,Biryani Junction,155,3,100,32
Bangalore,Britalian Kitchen,600,2.9,80,52
Kolkata,Rosoighorer Rohosyo,300,4.2,100,59
Kolkata,Qfc,250,3.5,20,80
Kolkata,Tadka,400,4.3,100,61
Hyderabad,Rabiyas Kitchen,250,4.2,50,45
Bangalore,Burger And Beyond,250,3.9,20,48
Hyderabad,Zomoz-The Momo Company,150,4.3,500,31
Mumbai,Lsd - Love Sugar & Dough,200,3.8,50,45
Mumbai,Kilo Party,500,2.9,80,58
Pune,Sugren Homemade Non Veg,500,4.1,20,72
Surat,Badshahi Biryani,200,3.1,20,34
Chennai,Rasna Buzz,200,2.9,80,76
Mumbai,The Chocolate Heaven,300,3.9,50,45
Kolkata,Jiya Snacks,250,2.9,80,73
Mumbai,Zoodles,350,2.9,80,51
Chennai,Tandoori Dhaba,350,4.3,100,52
Hyderabad,Cookie Man Next Galleria Punjagutta,200,4.1,20,73
Hyderabad,Euphoria,800,4.7,100,27
Mumbai,Green Cravings,250,4.2,500,49
Ahmedabad,Om Food Center - Vastrapur Lake,200,4.1,100,44
Kolkata,Food Peddler Sandwiches,300,4.5,500,70
Bangalore,Lassi Corner,199,3.3,20,53
Mumbai,The Shawarma And Momo Factory,120,3.9,50,51
Bangalore,Anjappar,400,4.1,100,37
Bangalore,Maven Kitchen,199,4.6,100,50
Kolkata,Aannaz,350,3.9,100,65
Bangalore,Aramane Donne Biriyani,300,4.3,100,49
Mumbai,Sadak Chaap,200,4.4,100,58
Mumbai,Foodin,300,4,1000,37
Chennai,Pizzeria By Ciclo,500,4.1,50,74
Mumbai,Mandarin Oak- The Heavenly Chinese,350,4.2,50,57
Pune,Chinese Whinese,300,2.9,80,76
Pune,Lost Heaven,300,2.9,80,73
Pune,Yummy China,300,2.9,80,69
Mumbai,Amazing Dosa,200,3.8,20,39
Chennai,Curry Box,150,4.3,100,69
Surat,Slurrp,250,4.5,100,48
Delhi,Mcdonald'S,400,4.3,1000,53
Bangalore,Momoz,350,3.8,500,53
Bangalore,Chinese Bae,400,3.7,500,51
Bangalore,Chopstick,350,3.8,100,51
Pune,China House,200,2.9,80,70
Bangalore,Asian Hawker,350,2.9,80,50
Kolkata,Ya Burger,300,4.5,500,77
Pune,Biryani By Kilo,700,4.2,100,83
Bangalore,Paratha Experiment,200,4.3,50,52
Delhi,Paratha Experiment,200,3.9,20,39
Mumbai,Paratha Experiment,200,4.2,20,53
Hyderabad,Ek Pyali Chai,150,4.2,50,36
Pune,Wahh China,250,2.9,80,69
Surat,The Dango Cake Shop,270,2.9,80,65
Kolkata,Ichamotee,200,4,100,43
Bangalore,Namma Kudla Restaurant,300,4.1,20,53
Chennai,Dfc Pizza,200,2.9,80,73
Kolkata,Food Point,250,2.9,80,61
Mumbai,Poetry By Love & Cheesecake,800,4.7,100,54
Mumbai,The South Pavilion,600,4.4,50,56
Pune,Lavish Biryani,300,2.9,80,78
Kolkata,Pyarelal,250,4,1000,81
Kolkata,Kaligodam,200,4,100,43
Kolkata,China Box,300,2.9,80,82
Bangalore,1131 Bar+Kitchen,1200,3.9,20,60
Delhi,Mummy Ki Rasoi,300,3.2,20,48
Surat,Punjabi Swad,400,2.9,80,66
Surat,Twisted Cake,270,4.6,20,59
Pune,Hungrezy,400,4.3,50,58
Chennai,Abbys,250,4.1,50,47
Chennai,The Brooklyn Creamery - Healthy Ice Cream,200,4.7,20,27
Surat,Lucky Chinese,200,2.9,80,49
Kolkata,Chilli Flakes,300,4,100,57
Kolkata,Bowlout,400,4.4,20,83
Kolkata,The Noodle Street,300,4.1,100,67
Hyderabad,Karachi Bakery Santoshnagar,200,4.6,50,49
Kolkata,Haji Biryani House,280,2.9,20,74
Pune,Shawarma & Wraps,300,2.9,80,66
Bangalore,Aaliyar Ambur Dum Biryani,200,2.9,80,37
Pune,Kaati Zone Rolls & Wraps,150,3.8,20,54
Surat,The Food Parcel Point,240,2.9,80,61
Surat,Bismillah,200,4.4,500,31
Hyderabad,Nanking C.R - Estd 1957,600,4.3,500,75
Mumbai,The Bombay Churros,800,3.6,20,38
Kolkata,Machhli Baba Fries,300,4.3,100,46
Hyderabad,Starboy Pizza & Shakes,300,3.6,100,36
Chennai,Sandwich Master,250,2.9,80,68
Kolkata,Double Down,200,2.9,80,60
Mumbai,Brasserie1935,600,4.4,20,55
Kolkata,Beijing Bites,300,3.7,50,58
Kolkata,Kathi Junction,300,4.2,100,68
Mumbai,Bokchoy Bowl,400,4.5,20,57
Ahmedabad,Fitfuel & Co,600,3.8,20,51
Mumbai,Deepak Farsan Mart,40,4.4,100,39
Bangalore,Orbis Restaurant,400,3.8,500,51
Chennai,All Day Breakfast Company,300,4.5,500,69
Mumbai,Jiffy Meals,200,4,20,53
Chennai,Pizza Square (Pursaiwakkam),300,2.9,80,44
Mumbai,Phaksha Mania,400,3.4,20,53
Chennai,The Samosa Factory,200,4.5,500,46
Pune,Mitran Da Junction,300,4.2,100,52
Bangalore,Raffaele'S Ristorante Pizzeria,800,4.3,100,61
Pune,Jannat Restaurant,200,4,50,33
Mumbai,Bombay Tandoori,250,3.7,500,54
Mumbai,Shahi Chulha,300,2.9,80,61
Hyderabad,Imperial Multi-Cuisine Restaurant,400,4,1000,39
Hyderabad,Gabru Di Chaap,300,3.9,100,35
Ahmedabad,Patel S Cafe Bar,200,2.9,80,50
Mumbai,Sandwich Coffee House,350,4.3,50,58
Mumbai,Badmash Biryani,350,3.6,50,49
Mumbai,Bolo Tara Rara,500,4,50,54
Mumbai,Biryani Hazir Ho,400,4.1,20,50
Bangalore,Waffle Royale,200,2.9,80,38
Chennai,Reena Paul'S Kitchen (Unit Of Richnrich),300,4.3,500,67
Delhi,Mr Chicken Changezi,200,3.7,20,44
Kolkata,Khanti Bangali,200,3.9,100,92
Kolkata,Riyasat,1000,4.8,20,94
Delhi,Five Star Dhaba,200,3.8,100,49
Ahmedabad,Zk Restaurant,450,3.8,20,51
Kolkata,Pipiz Kitchen,250,3.8,20,81
Pune,Grand Alhamdulillah Hotel,300,3.1,20,71
Mumbai,Mandali Swayampak Ghar,500,2.9,80,61
Mumbai,Mughal Khabsa,700,2.9,80,60
Chennai,Dindigul Kilappu Kadai,350,4,100,51
Kolkata,Gupta & Sons,100,4.3,100,88
Bangalore,Wow! China,300,3.7,100,37
Kolkata,Mint,300,4.7,100,69
Hyderabad,A-1 Chicken Pakoda,250,4,1000,40
Hyderabad,The Waffle Co,200,4.1,100,33
Pune,Maskawala & Co.,400,4.4,500,49
Pune,Drunken Monkey,400,4.5,50,52
Delhi,Uncle'S Junkyard,250,2.9,80,60
Kolkata,Kloud Kitchen,250,4.1,100,63
Hyderabad,Hard Rock Cafe Hyderabad,900,4,100,66
Bangalore,Slay Coffee Bar,200,4.3,100,49
Pune,Riva Gourmet Under The Sky,600,4.4,20,65
Pune,Queens Maggie Fries,250,2.9,80,72
Chennai,"Madras	Shawarma",150,4.4,20,63
Delhi,Momos Xpress,300,3.9,20,50
Ahmedabad,Map'S Meaty Paradise,450,2.9,80,56
Chennai,Canvas By Sketch,1200,4.4,100,71
Chennai,Kai Manam,300,4.2,1000,50
Mumbai,Yauatcha,2000,4.5,100,52
Bangalore,The Thick Shake Factory,200,4.4,100,44
Hyderabad,R R Fast Food,150,3.2,20,53
Chennai,Kcdas,300,4.5,100,40
Hyderabad,Pizza Paradise,300,4.3,20,73
Chennai,Amrin Biriyani,250,4.3,20,41
Mumbai,Cafe Ayaan,250,2.9,80,49
Delhi,Dawat Art Of Cooking,250,2.9,80,55
Kolkata,Cafe Bukpocket,250,4.2,20,92
Bangalore,Sushiblr,750,2.9,80,63
Chennai,Chai Glass,200,3.9,100,52
Bangalore,The Grill And Cheese Cafe,450,4.3,50,52
Pune,De Bakers Lounge,400,2.9,80,59
Hyderabad,Iqbatan Restaurant,500,2.9,80,57
Ahmedabad,Little French House - Bakery & Cafe,500,4.2,100,44
Pune,Sanskruti Pure Veg,300,2.9,80,32
Ahmedabad,Cake Dengo Cake Shop,500,4.1,100,50
Kolkata,Jitendra'S Hotel,300,2.7,20,51
Kolkata,Rakshit Cakes And Restaurant,250,3.5,100,63
Mumbai,Pizza Terracotta,400,4.1,20,56
Kolkata,Alfresco - The Lalit Great Eastern,1100,2.9,80,57
Mumbai,Street Foods By Punjab Grill,300,3.7,100,44
Chennai,Sri Raghavendra Mess,175,4.3,500,55
Delhi,Chinese Food Nation,300,3.7,20,69
Kolkata,Tribe,800,4.5,20,74
Pune,Conrad Pune,2000,4.4,20,53
Bangalore,Conrad Bengaluru,1200,2.9,80,58
Bangalore,Biggies Burger 'N' More,300,4.1,50,38
Kolkata,Ilish Truly Bong Restaurant,1100,3.7,20,56
Kolkata,Mayer Hater Ranna,250,4.2,100,73
Chennai,Tandoori Combo Co,300,4.4,100,50
Mumbai,Mealful Rolls - Meals In A Roll,250,4.1,20,43
Kolkata,Green Olive,500,4.1,50,60
Bangalore,A Naidu'S Ootada Mane,250,3.6,50,52
Ahmedabad,Tinello By Hyatt Regency,800,2.9,80,53
Bangalore,Juice Shop,150,3.8,100,57
Delhi,Delhi Cart & Bakers By Radisson Blu,1000,4.1,20,58
Pune,Asia Kitchen By Mainland China,850,4.5,100,55
Pune,Magic Mikes  Burger Therapy,500,4.4,100,70
Kolkata,Asia Kitchen By Mainland China,850,4.5,50,66
Mumbai,Kurla Rasoi,300,2.9,80,43
Chennai,"The	Pepper	Fry",150,2.9,80,39
Mumbai,24/7 Restaurant - The Lalit,1100,2.9,80,63
Chennai,Ck'S Bakery,150,2.9,80,46
Bangalore,Dwarkamai Pure Veg Restaurant,400,4.1,100,49
Bangalore,Kava - Fairfield By Marriott Rajajinagar,700,3.3,20,65
Bangalore,The Ritz-Carlton - The Market,1000,4.1,20,52
Kolkata,Chinese Combo World,300,3.7,500,72
Chennai,Coal Barbecues Express,1400,2.8,20,92
Bangalore,Sikandar Rolls,300,4.5,100,45
Kolkata,Punjab Di Thali,300,4.1,500,67
Pune,Solanki Ice Creams,120,2.9,80,67
Bangalore,Maggination,200,2.9,80,61
Bangalore,The Empire Juice Shop,200,3.5,20,39
Delhi,Home Plate,160,4.2,500,32
Bangalore,Waffle Head,250,2.9,80,48
Pune,Banarasiya,400,2.9,80,65
Pune,Lahori Tadka,400,2.9,80,65
Bangalore,Savory Platters By Upp,300,4,20,66
Chennai,Courtyard By Marriott,700,4.3,100,67
Pune,Peshavari Tadka,400,2.9,80,65
Mumbai,Monginis,200,4.5,20,33
Bangalore,South Spicy Bites Xpress,299,4.2,50,55
Pune,Harvest Club,700,2.9,80,53
Bangalore,Jw Kitchen - Jw Marriott,1000,4.1,50,40
Bangalore,Itc Gardenia - Flavours,1000,4.2,20,49
Pune,Punjabi Dhaba,400,2.9,80,65
Kolkata,Biggies Burger,300,4.3,500,55
Chennai,Al Darik Beef Briyani,200,3.8,100,65
Kolkata,Hashtag Bangali,300,3.1,20,88
Chennai,Achayathis Restaurant,600,4.3,1000,63
Chennai,Bunwich,200,3.5,20,78
Kolkata,Once Upon A Noodle By Ambuja Neotia,599,4.4,100,72
Surat,Monginis,0,2.9,80,46
Kolkata,Petuk Hori,200,2.9,80,85
Surat,Mr P Egg World,199,2.9,80,61
Mumbai,Coffee Take Away,200,4.2,100,57
Kolkata,Kathleen,400,4.2,100,39
Mumbai,Home Plate,160,3.9,100,38
Bangalore,Lush - Renaissance Bengaluru Race Course Hotel By Marriott.,800,2.9,80,55
Chennai,Quality Fast Food,400,3.8,20,56
Kolkata,Dariole,150,4.4,100,60
Kolkata,Calcutta Canteen,500,2.9,80,71
Mumbai,China Gate (Mahakali - Andheri East),1200,4.3,50,70
Mumbai,Only Chicken Asian Fusion,300,2.9,80,42
Mumbai,Asian Golden Fish,300,2.9,80,37
Bangalore,Biergarten Brewery & Kitchen,750,4.1,100,62
Kolkata,24*7 Cafe,150,4.3,50,89
Mumbai,Maggi House,150,2.9,80,62
Pune,Soaham Dining Hall And Food Zone,300,3.8,20,45
Hyderabad,Okra - Marriott,1000,3.9,500,70
Surat,Shree Annapoorna Family Restaurant,250,4.6,20,62
Chennai,The Shawarma Joint,250,4.1,50,85
Bangalore,Kanti Sweets,100,4.4,50,31
Kolkata,Starbucks Coffee,400,4.2,100,54
Pune,Nizams Biryani,400,2.9,80,65
Bangalore,Home Plate,160,4.1,100,57
Chennai,Spectra At The Leela Palace,1200,2.9,80,86
Chennai,Noodle Doodle,250,3.7,20,70
Ahmedabad,Zodiac By Fortune Landmark,600,4,20,48
Chennai,The Madras Shawarma,200,4.2,20,61
Ahmedabad,Biryani Kitchen & Bengali Sweet,250,3.7,50,51
Kolkata,The Food Chain,250,3.7,20,81
Kolkata,Khana To Banti Hai,250,2.9,80,83
Kolkata,Kathleen,300,4.2,500,40
Kolkata,Tolly Cafe,250,2.9,80,87
Mumbai,Jw Cafe - Jw Marriott Mumbai Sahar,1200,2.9,80,64
Mumbai,Fryday The 13Th,200,3.9,20,49
Mumbai,Mind The Gap Burgers,200,4,50,58
Bangalore,Roll-A-Pao,450,2.9,80,61
Bangalore,Mom Made,450,2.9,80,36
Hyderabad,Gv'S Hotel Godavari,150,4.3,100,57
Mumbai,Keto Cop,200,4,100,51
Pune,Starbucks Coffee,400,4.3,100,44
Ahmedabad,New Purohit Chawana And Sweet Mart,200,4.1,50,35
Mumbai,The Bigg Small Cafe,500,2.9,80,52
Chennai,Eame'S & Semmy'S Annapoorni Kitchen,250,4.3,100,86
Hyderabad,Superlean Meals,300,4.2,100,63
Chennai,Oasis - Radisson Blu Hotel,600,2.9,80,53
Chennai,The Great Kabab Factory,600,2.9,80,51
Delhi,Uncle Butter Omelette,250,2.9,80,61
Delhi,Deluxe Butter Omlette,200,2.9,80,59
Pune,The Dessert Zone,300,4.2,50,50
Bangalore,Box8 - Desi Meals,250,4.1,100,61
Mumbai,Box8 - Desi Meals,250,3.7,100,39
Hyderabad,The Frozen Village,300,2.9,80,84
Hyderabad,Chopstick Chan,200,4.1,50,76
Kolkata,Bangalir Petpujo,200,3.5,20,83
Pune,Smoke House Deli,800,4,50,49
Bangalore,Basaveshwara Khanavali,200,4.2,20,47
Mumbai,Uncle'S Chinese Marol,250,4.4,20,59
Mumbai,Vaishali Garden Restaurant,600,4.3,50,46
Bangalore,Cantan,1000,4.5,100,35
Bangalore,The Fatty Bao,1000,4.3,100,35
Ahmedabad,Chatpati Handi,160,2.9,80,49
Pune,Lassi Magic,200,2.9,80,45
Pune,Hotel Dattaprasad,200,3.9,20,71
Kolkata,Bingocakes,200,2.9,80,52
Bangalore,Tandoori Taal,700,4.5,100,38
Delhi,Hong'S Momos,200,2.9,80,64
Mumbai,Oh Soy,300,4.1,100,46
Mumbai,The Health Local,200,2.9,80,58
Chennai,Arabian Delights,400,4.3,20,74
Chennai,Lemone Juice Bar,300,3.8,50,76
Delhi,Sukh Chai,200,2.9,80,46
Kolkata,The Right Choice,250,4.3,50,69
Hyderabad,Corner Bowls,200,3.1,20,62
Bangalore,Super Svaad,500,2.9,80,58
Kolkata,Royal China,1500,4.3,100,72
Bangalore,Xoox Brewmill,500,4.5,20,64
Bangalore,New Ambur Biryani,300,2.9,80,45
Kolkata,Chang'S Combos,300,3.9,20,69
Mumbai,Khavayya House,200,2.9,80,64
Pune,Banjara,400,2.9,80,72
Bangalore,Guntur Spice,500,4.3,20,44
Pune,Caffe Ritazza,1000,2.9,80,81
Kolkata,Sony Food Centre,200,2.9,80,54
Ahmedabad,"Shere Punjab Food	Corner",200,4.2,20,46
Ahmedabad,The Great Kabab Factory By Radisson Blu,1200,2.9,80,38
Bangalore,The Salad Studio,300,4.4,100,55
Kolkata,Chapter 2,1200,4.4,500,75
Chennai,Bread Boutique By Brew Room,300,4.3,100,55
Ahmedabad,Hotel Sher E Punjab,450,4.1,50,46
Pune,The Calicut Biryani,500,3.1,20,58
Hyderabad,Aaha Emi Ruchi,400,4.5,20,65
Kolkata,Sandwich Bites,400,2.9,80,64
Kolkata,Daily Bhoj,200,4,100,72
Kolkata,"R.D	Food Corner",200,3.8,20,77
Kolkata,"Soul	The Sky Lounge",200,4.2,20,62
Chennai,That Mallu Joint,250,4.3,100,74
Chennai,Tossed By Koox - Gourmet Diy Box Kits,350,2.9,80,81
Mumbai,Raj  Palace  Restaurant,300,2.9,80,57
Kolkata,Marco Polo,1000,4.3,100,74
Ahmedabad,Punjabi De Paranthe,399,2.9,80,59
Surat,Star Sea Food Centre 2,300,4.2,100,60
Mumbai,Itc Maratha - Gourmet Couch,1000,3.8,20,71
Kolkata,Itc Royal Bengal - Gourmet Couch,1000,4.4,20,87
Bangalore,Itc Windsor - Gourmet Couch,2500,4.5,20,55
Ahmedabad,Earthen Oven,1000,2.9,80,54
Hyderabad,Klip2Deal Homefood,200,2.9,80,50
Mumbai,Shiv Krupa,300,2.9,80,48
Kolkata,Cheesy Blast,250,2.9,80,76
Pune,Swara Juice Bar,200,4.3,20,58
Delhi,Mirza,250,4,500,68
Chennai,Vel Chettinadu Hotel,200,4.2,100,47
Chennai,Welcomhotel Chennai - Flavours,1000,2.9,80,68
Bangalore,4Th Tea Block,100,4.6,50,47
Kolkata,Hondo'S,450,4.3,100,80
Kolkata,Calcutta Cravings,300,4.3,50,43
Mumbai,One By Two,100,4.2,100,44
Hyderabad,Haiking Chinese Restaurant,1000,4.3,500,35
Pune,Kapila Kathi Kebab,250,4.4,100,35
Pune,Spice Kitchen  Jw Marriott Pune,1000,4.3,20,56
Bangalore,Bengali Khabar,250,3.7,100,69
Kolkata,Deli Bread,250,4.3,100,63
Mumbai,Big Bowl Company,300,4.1,100,33
Bangalore,Bohemians,1200,2.9,80,63
Bangalore,Thalaivars Biryani,200,4.3,100,40
Kolkata,Jackie'S Kitchen,350,2.9,80,51
Pune,Sagar  Ratan,300,2.9,80,69
Pune,Saffroni,300,2.9,80,69
Ahmedabad,K3 Food Corner,200,2.9,80,37
Bangalore,Mantap Ice Cream,200,4.7,20,44
Bangalore,Annapurna,150,2.9,80,60
Chennai,Slay Coffee,200,3.8,20,49
Hyderabad,Slay Coffee,200,4.1,100,40
Mumbai,Cafe Marol,200,3.8,1000,54
Ahmedabad,Marvel Kitchen,200,2.9,80,53
Ahmedabad,Noodle Co.(Navrangpura),200,2.9,80,49
Bangalore,Isareli Falafel Kitchen,400,2.9,80,61
Bangalore,Aalis Rolls N Kebabs,400,2.9,80,55
Bangalore,Pizza Factory,400,2.9,80,66
Hyderabad,Tasty Dragon - Chinese Kitchen,200,4.2,100,66
Pune,Circle Of Crust,200,4.2,500,69
Bangalore,La-Casa,150,2.9,80,49
Chennai,Schezwan Wok,300,4,500,58
Pune,The Bombay Paratha Company,200,4.1,50,67
Kolkata,H R Restaurant,300,3.8,20,50
Kolkata,Delisha Biryani House,200,3.5,20,42
Kolkata,Lazeez  Fast  Food  Centre,200,2.9,80,45
Bangalore,Uttara Karnataka Jolad Rotti & Chapathi Store,200,4,100,50
Bangalore,Drunken Monkey,300,2.9,80,58
Mumbai,Hare Krishna,250,4.4,100,33
Pune,Haka,500,4.5,100,52
Pune,Ibaco,800,2.9,80,35
Chennai,Malabar Point,450,4.2,100,58
Mumbai,Pratik Restaurant,250,4.5,20,54
Chennai,Waffle Dreams,200,2.9,80,52
Delhi,Meals And Bowls,300,4,20,36
Delhi,Home Factory,200,2.9,80,50
Chennai,Arabian Express,300,4.4,20,65
Kolkata,Vanakkam,300,4.4,50,49
Kolkata,Hatari,500,4.5,500,73
Pune,Box.72,200,2.9,80,49
Chennai,Dakshin At Crowne Plaza Chennai,300,4.5,20,69
Chennai,Cappuccino At Crowne Plaza Chennai,300,4.5,20,77
Pune,Foodiedoo,500,2.9,80,59
Kolkata,New Noodle King,300,4,100,53
Hyderabad,Kolhapuri Thaska,100,3.9,20,42
Hyderabad,Barbeque Nation,600,3.4,100,60
Ahmedabad,Barbeque Nation,600,3.9,100,40
Surat,Barbeque Nation,600,3.9,100,51
Kolkata,Bijoli Grill,800,4.3,100,58
Kolkata,Dakshin Bhog,450,4.4,100,58
Bangalore,Chungs Chinese Corner - Cunningham Road,450,4.2,100,36
Kolkata,Bangalier Rannaghor,200,3.8,500,72
Kolkata,Forever Foods,200,2.9,80,64
Kolkata,Kolkata@99,200,3.8,5000,73
Bangalore,Kabab Magic Roll,400,2.9,80,54
Chennai,Rolls On Wheels,200,2.9,80,51
Delhi,Andhra Kodi Pulao,350,4.3,20,67
Mumbai,Foodpost,300,4.1,100,46
Ahmedabad,Pvr Cafe,300,2.9,80,57
Bangalore,Gourmet Glocal - Sandwiches & Salads,500,2.9,80,61
Mumbai,The Momo Co.,250,4.2,100,30
Chennai,Sri Krishna Mess,200,3.7,100,40
Bangalore,Lavender Bakery By Fresh Pressery,250,4.3,100,66
Bangalore,Bo Tai,600,2.9,80,36
Bangalore,The Coconut Tales!,350,2.9,80,45
Pune,Cakeshahi,200,2.9,80,37
Surat,Grenee Adajan,250,4.3,100,46
Kolkata,Five Mad Men,1000,4.2,20,75
Chennai,Armaani Biryani,250,3.6,50,57
Delhi,Barbeque Nation,600,3.5,100,44
Bangalore,Barbeque Nation,600,3.8,50,50
Hyderabad,Chai Kings,150,4.5,1000,62
Hyderabad,Hotel Shezan - Exhibition Ground,200,4.4,100,29
Ahmedabad,Uncle Momo,200,2.9,80,45
Bangalore,Parijata Pure Veg,200,4.2,20,33
Mumbai,Deliciae By Bunty Mahajan,1200,4.6,1000,51
Bangalore,Ajji Ruchi Kitchen,300,4.1,100,57
Mumbai,Kailash Canteen,180,4.3,50,47
Ahmedabad,China In Box,200,2.9,80,49
Bangalore,Sarposh Restaurant And Tea Room,1200,4.2,20,66
Kolkata,Belgian Waffle Junction,300,2.9,80,57
Kolkata,Jahangir'S Kitchen,250,4.2,100,73
Mumbai,Mr. Baker,100,2.9,80,51
Mumbai,Janata Tawa And Grill,500,4.2,100,32
Chennai,Venkateswara Veg Restaurant,100,4.6,50,61
Bangalore,Abc Kolkata Kitchen,250,2.9,80,45
Hyderabad,Astoria Restaurant,300,3.7,20,40
Mumbai,The Bluebop Cafe,1100,4.6,100,62
Chennai,Writer'S Express,400,3.9,100,64
Hyderabad,Voulga Restaurant,500,3.7,20,36
Kolkata,Cafe Coffee Day,300,4.2,50,44
Bangalore,Cafe Coffee Day,300,2.9,80,38
Mumbai,Thai Naam By Chef Ananda,1500,4.3,20,61
Mumbai,Hotel Navgraha (Tilak Nagar),200,4.4,100,44
Mumbai,Fat Panda,350,2.9,80,50
Hyderabad,Saara Veg,400,4.2,50,36
Bangalore,The Baker'S Dozen,300,4.3,100,48
Kolkata,Fabelle Chocolates - Itc Sonar,600,4.5,100,72
Mumbai,Youmee,1600,2.9,80,49
Mumbai,Fabelle Chocolates - Itc Maratha,600,4.5,50,57
Bangalore,Fabelle Chocolates - Itc Gardenia,600,2.9,80,34
Chennai,Indian Kitchen By Sigree,400,4.1,20,70
Kolkata,Fusion Pavilion,300,4,100,71
Kolkata,Kela Patta,100,4,500,60
Kolkata,Blues - The Food Point,200,2.9,80,82
Hyderabad,Biryani Tales -By Rayalaseema Ruchulu,399,3.7,20,39
Hyderabad,Oriental Tales - By Rayalaseema Ruchulu,399,2.9,80,60
Mumbai,The White Barn,750,4.4,20,58
Chennai,Aps Chat,200,4.2,20,83
Hyderabad,Spicy Punjabi Thalis,400,3.6,20,64
Hyderabad,Muddapappu Avakai.Com,300,3.9,100,31
Hyderabad,Old Mumbai Ice Cream,200,3.7,20,28
Mumbai,Pvr Cafe,400,2.9,80,47
Kolkata,"Spice	Of	Joy",500,4.3,20,86
Kolkata,Kuheli Rannaghar,200,4.2,100,70
Chennai,Maalgaadi By Dhaba Estd 1986 Delhi,300,4.3,1000,51
Mumbai,Fat Punjabi,200,2.9,80,51
Kolkata,Hirak Rajar Deshe,200,2.9,80,86
Ahmedabad,Tuli'S Royal Bengal,300,3.8,100,47
Ahmedabad,Sea Food Kitchen,250,3.1,50,48
Ahmedabad,Bong Sweet & Fast Food,200,3.9,100,48
Bangalore,Asia Kitchen By Mainland China,850,4.3,50,46
Pune,Barbeque Nation,600,4,100,45
Bangalore,That Pizza Place,500,4.3,50,55
Delhi,Muradabadi Chicken Biryani,400,2.9,80,70
Kolkata,Noodle Time,200,4.3,20,50
Kolkata,Gouri Snacks,200,2.9,80,81
Chennai,"Les	Amis",300,4.5,100,61
Chennai,Malgudi - The Savera Hotel,2500,4.1,50,62
Chennai,Grt Cloud Kitchens - T Nagar,1200,4.5,100,74
Kolkata,"Anjali	Caterer",200,2.9,80,93
Pune,Nawabi Kebabs By Fml,300,3.7,20,79
Bangalore,The Coorg Food Co.,750,4.3,100,58
Bangalore,Kalmane Koffees,350,2.9,80,53
Ahmedabad,Nanking Express,200,4.2,20,49
Delhi,Daryaganj - By The Inventors Of Butter Chicken And Dal Makhani,1200,4.2,100,76
Delhi,Kiran'S Kitchen,400,2.9,80,55
Kolkata,The Master Chef,400,2.9,80,65
Chennai,Sakthi A Hot Soup,100,2.9,80,62
Kolkata,Ekdalia Cocina,500,4.5,100,75
Kolkata,The Shake Factory,300,2.9,80,63
Kolkata,7 Days,600,3.9,20,72
Surat,Banke Bihari Sweets,300,2.9,80,56
Kolkata,Cakes & Shapes,200,2.9,80,81
Bangalore,Call Me Chow,400,4.3,1000,56
Chennai,Murugan Kaappi,50,4.1,100,78
Surat,Pizza Pie,300,2.9,80,50
Bangalore,Five Star Chicken Domlur,400,2.9,80,66
Delhi,Mosaic By Crowne Plaza Rohini,1000,4.6,20,48
Kolkata,Tea Chai,200,4.2,100,63
Chennai,Barbeque Nation,600,3.6,100,50
Bangalore,Sanchez,1200,4.7,20,45
Bangalore,Sriracha,1600,4,20,45
Bangalore,Hakkachow,500,4.1,20,45
Pune,La Cheezy,300,2.9,80,55
Chennai,Vip Sea Foods,200,2.9,80,65
Pune,Cake  Town,200,2.9,80,38
Kolkata,Bengal Dhaba,1100,4,20,66
Hyderabad,Waffle Studio,300,3.6,100,36
Kolkata,Agarwal - The Veg Kitchen,300,3.8,20,89
Ahmedabad,The Bakers Dozen,300,4.4,100,27
Mumbai,Khao Piyo,600,2.9,80,55
Bangalore,Zomoz - The Momo Company,200,4.2,100,55
Kolkata,Biryani Q&Q,300,2.9,80,67
Delhi,Nine Dragon,400,3.7,50,37
Chennai,Main Street - The Residency Towers,1200,4.2,20,78
Chennai,The Bowl Biryani,300,3.6,20,67
Ahmedabad,Singh  Saab  De  Parathe,200,3.8,20,40
Bangalore,Paandikadai-Chettinad Kitchen By Salt,400,3.9,20,60
Bangalore,Dhishoom -Dhaba By Salt,400,4.3,20,56
Bangalore,Sweet Rascal,500,2.9,80,55
Mumbai,Welcome Restaurant,100,2.9,80,54
Ahmedabad,Love For Khichdis,200,4.2,20,39
Chennai,Chilly Tales Eataliano,200,2.9,80,49
Hyderabad,Inti Bhojnam,300,3.3,20,82
Bangalore,Globo Combo,300,2.9,80,58
Hyderabad,Express Cafe By Holiday Inn Express,800,2.9,80,67
Surat,Oven & Grill,250,3.7,100,60
Surat,Makhni Brothers,350,4.2,100,57
Kolkata,Darchini,200,3.8,20,70
Surat,Meals101,250,4.1,500,56
Kolkata,Kolkata Beverage Company - Kbc,200,4.6,50,86
Ahmedabad,Khao Khichdi,200,2.9,80,58
Kolkata,Fatty Mamma Chinese Restaurant,800,2.9,80,98
Kolkata,Handi Kitchen,200,4.1,20,88
Bangalore,Andhra Biryanis,400,4.2,100,54
Chennai,Topi Vappa Biriyani,300,3.8,20,71
Surat,Siddhi Icecream & Thick Shake,200,4.2,20,30
Ahmedabad,Twisted Toppings,200,2.9,80,39
Mumbai,Opa! Bar & Cafe,1000,4,20,46
